title,tags,cover,rating
Kabocha no Bouken,Seinen  Slice of Life  Cats  Countryside  Family Friendly  Non Human Protagonists  Pets The natural daily life of a cat and his owner. This manga is a diary of country living and it's perfect for cat lovers. midranking 2007.0 Kabocha no Bouken,https://cdn.anime-planet.com/manga/primary/kabocha-no-bouken-1-190x278.jpg?t=1625914518,3.6
Fall for Me! (Iro),BL  Drama  Fantasy  Manhwa  Romance  Webtoons  Yaoi  Full Color Hong Yeoul is just an ordinary high school boy… who attracts every guy he meets! And it’s all because he’s possessed by a highly seductive fox demon called a maegu! The only way for him to be freed from this creature is to either undergo a ridiculously expensive exorcism… or succeed in dating a guy who won’t fall for him. Unfortunately  Gu Haejun  the only person who fits that bill  isn't the least bit interested in dating anyone! Will Yeoul be able to win Haejun over?! midranking 2017.0 Fall for Me!  Iro ,https://cdn.anime-planet.com/manga/primary/fall-for-me-iro-1-285x399.webp?t=1644716549,3.6
Dawn: Tsumetai Te,Horror  Pandemic  School Life  Zombies Takashi Nagasawa wishes he could once more be a typical high school student. For after being bitten by a rat in the science lab  he discovers he's become infected with Nightshift  a disease that turns its host into a zombie. As the infection is still a mystery  Takashi finds himself under the close scrutiny of a shady doctor who instructs him to hunt down others that have completely turned  so that his friends and loved ones can remain safe from harm. Takashi must now try to balance his school life  a budding crush with his classmate Kyouko  and must try to survive his affliction  all the while doing the biddings of the mysterious doctor. midranking 2002.0 Dawn  Tsumetai Te,https://cdn.anime-planet.com/manga/primary/dawn-tsumetai-te-1-190x278.jpg?t=1625909387,3.6
Idol Pleasures,BL  Comedy  Drama  Yaoi  Adult Couples Idol Hands Are The Devil's Playthings? Hisaya Amagi is a mature  older man with a perpetual smile on his face  though strained at times  who wants nothing more than to calmly cruise through life. That is  until his sister harasses him into becoming the manager of popular idol  Koju Yagihashi. Though Hisaya tries his best to maintain his cool mask  he can't escape Koju's advances and longing gaze. Little does Koju realize that the cool  calm and collected Hisaya is a hot  passionate wolf in disguise! midranking 2007.0 Idol Pleasures,https://cdn.anime-planet.com/manga/primary/idol-pleasures-1-190x285.jpg?t=1625909470,3.6
Tsuki to Taiyou no Piece,Romance  Shoujo  School Life During her 1st year of high school at Christmas time  Mimi met two handsome boys with really bad personalities. After advancing to 2nd year  all three of them ended up in the same class where they became the class representatives. midranking 2011.0 Tsuki to Taiyou no Piece,https://cdn.anime-planet.com/manga/primary/tsuki-to-taiyou-no-piece-1-190x291.jpg?t=1625912991,3.6
Hostage Detective,Mystery  Seinen  Kidnapping  Psychological Ryota Yamane sets out to steal a girl's panties and creeps into her room only to find her dead body. Why doesn't he go to the police? Because he is holding another girl captive in his room. The next day  police come to question him suspecting him of murder! Will this pervert be able to reveal the real murderer's true colors?! midranking 2010.0 Hostage Detective,https://cdn.anime-planet.com/manga/primary/hostage-detective-1-190x270.jpg?t=1625916495,3.6
Ryuudan Shounen,Action  One Shot  Shounen This entry currently doesn't have a synopsis. Check back soon! midranking 2016.0 Ryuudan Shounen,https://cdn.anime-planet.com/manga/primary/ryuudan-shounen-1-190x277.jpg?t=1625917804,3.6
Suki na Hito no Suki na Hito,Drama  Romance  Shoujo The top most popular boy and girl in the grade: Hashida kun and Kaneishi san. No one knows if they are dating but  they look good together and rumours never cease to follow them. Chiyo recklessly harbours an unrequited love for this Hashida. She becomes acquainted with Hashida as their seats are next to each other and she also discovers that Hashida harbours an unrequited love for Kaneishi. However  Kaneishi also harbours an unrequited love for someone else―― midranking 2015.0 Suki na Hito no Suki na Hito,https://cdn.anime-planet.com/manga/primary/suki-na-hito-no-suki-na-hito-1-190x299.jpg?t=1625924457,3.6
Murky Boundaries,BL  Manhwa  Romance  Webtoons  Yaoi  Full Color A cute younger guy  a confident sexy guy  and an able obsessive guy in a triangle romance. “You! What do you want from me?” “Romance. I would like to date you  Professor.” Sangil Choi  a Korean Literature professor  has a scar from an unrequited first love buried deep within him. All of a sudden Haneul Park  an undergrad student  barges into his life asking to date him. At first  Sangil finds it amusing to tease naive and unconventional Haneul  but little by little  he becomes attracted to Haneul. Right then  his first love Seokjoong reappears in front of Sangil  asking for a second chance. midranking 2021.0 Murky Boundaries,https://cdn.anime-planet.com/manga/primary/murky-boundaries-1-190x266.jpg?t=1625931988,3.6
Hero Killer,Action  One Shot  Sci Fi  Cyborgs  Revenge  Robots  Superheroes The story of a young man's revenge on the heroes that failed him. midranking 2016.0 Hero Killer,https://cdn.anime-planet.com/manga/primary/hero-killer-1-190x277.jpg?t=1625914701,3.6
Moeyo Pen,Comedy  Drama  Shounen  Manga Industry  Writers Welcome to Honoh Productions  where a crackpot team works to create the next big action packed manga. Spearheaded by the eccentric Moyuru Honoo  he and his long suffering assistants will fight with all their might on the battlefield that is the manga industry. Whether its struggling to meet deadlines  negotiating the end of a series with a bodacious editor who won't say no  or going through the soul crushing process of constant redraws  Moyuru's journey is full of thrilling ups and downs! midranking 1990.0 Moeyo Pen,https://cdn.anime-planet.com/manga/primary/moeyo-pen-1-190x269.jpg?t=1625909741,3.6
Koi Lemon,Romance  Seinen  Nudity Since his childhood Tamaki has had a medical condition; he gets the hives every time he has skin contact with a girl. One day his sister sends him a life sized doll so he can use it to masturbate  to his surprise it's alive...and it looks exactly like his favorite eroge heroine  Lemon chan! midranking 2013.0 Koi Lemon,https://cdn.anime-planet.com/manga/primary/koi-lemon-1-190x270.jpg?t=1625914800,3.6
Onborobachi,BL  Drama  Shounen ai The accidental meeting on that rainy day started everything... Koutarou keeps running into his old classmate from elementary school  Kaneo. Upon being ignored the first few times  Kaneo finally tells him to never talk to him again. What will happen between the two? midranking 2017.0 Onborobachi,https://cdn.anime-planet.com/manga/primary/onborobachi-1-190x266.jpg?t=1625916806,3.6
The Reborn,Drama  Fantasy  Manhua  Full Color A century ago  in a continent far  far away  an ancient kingdom  Laham  was destroyed. In the war. Zeluo died in another country and his body was reduced to bones and ashes. However  one day  Zeluo awoke from a mysterious magic. Reborn losing all his memories and emotions. The hallucinations and voices in his mind urged him nonstop to return to his homeland  Laham. In order to retrieve his original self and his determination to return home made him embark on a long and treacherous journey without any hesitation... midranking 2018.0 The Reborn,https://cdn.anime-planet.com/manga/primary/the-reborn-1-190x259.jpg?t=1625927271,3.6
Puipui!,Comedy  Fantasy  Romance  Seinen  Genies  School Life  Based on a Light Novel Living in the high school student dormitories is first year student Araki Jin. His archeologist parents have sent him a mysterious lamp that  once polished  causes the academy's idol Zadou Sierra to abruptly appear! What's more  she is dressed in a maid outfit! After she appears  her father arrives and explains that Sierra is a descendent of a lamp genie and that a genie needs to grant their master’s wishes in order to grow up. midranking 2007.0 Puipui!,https://cdn.anime-planet.com/manga/primary/puipui-1-190x270.jpg?t=1625908429,3.6
Saikyou Seitokai Tsubakiyo,Comedy  Romance  Shoujo  School Life  Supernatural The student council is full of strange  quirky people with clashing personalities. One person in particular  Tsubaki Kiyoi  nicknamed Tsubakiyo   has a special talent that only one other person knows about   when she touches someone  she can access their thoughts and memories. But because of this talent  she is very introverted and damaged inside. Can she overcome her fear of coming in contact with other humans  and take control of her power? midranking 2009.0 Saikyou Seitokai Tsubakiyo,https://cdn.anime-planet.com/manga/primary/saikyou-seitokai-tsubakiyo-1-190x292.jpg?t=1625908763,3.6
Jesus (Kyoichi NANATSUKI),Action  Drama  Shounen  Assassins  School Life Jesus is about a high profile assassin who plans to fake his own death  laying low from all the mafia hitmen and the FBI that are after him. He plans to live the rest of his life with the money he could get from smuggling the drugs he stole from the mafia gangs   one of the reason he is chased. His plan fails and he couldn't get those drugs his old time friend hid for him  because they somehow happened to be concealed in a school's wall  with a super strength blackboard in front of it. He has no choice but to pose as a high school teacher to guard his stash  trying his best not to get caught while being involved in crime cases. midranking 1992.0 Jesus  Kyoichi NANATSUKI ,https://cdn.anime-planet.com/manga/primary/jesus-kyoichi-nanatsuki-1-190x293.jpg?t=1625910242,3.6
Duction Man,Drama  Romance  Seinen Ogi Juugo has forsaken the entertainment industry ever since it caused the death of his family. However  fate had different plans. After proposing to his girlfriend and being shot down  he realizes that his girlfriend is actually a model. Acting on his love for her he decides that it is time to return to the industry. midranking 2009.0 Duction Man,https://cdn.anime-planet.com/manga/primary/duction-man-1-190x267.jpg?t=1625910940,3.6
Hadaka no Oujisama: Love Kingdom,Comedy  Romance  Shoujo  School Life Nanako lost her parents at a young age  she never knew her father  and her mother died right after she entered middle school. Since then  she has lived in a temple with other orphan kids. But Nanako always had the assistance of her father's old friend Seitou. One day  Seitou transfers Nanako to a luxurious school in Tokyo. There  a boy named Subaru kisses her  and it turns out that he is actually her fiancée. midranking 2007.0 Hadaka no Oujisama  Love Kingdom,https://cdn.anime-planet.com/manga/primary/hadaka-no-oujisama-love-kingdom-1-190x298.jpg?t=1625911117,3.6
Shuugaku Ryokou no Susume,Comedy  Drama  One Shot  Romance  Shoujo  School Life Yuuka is on a school trip to Kyoto but she's in the same group as her ex boyfriend and his new girlfriend  so she ditches her group and goes off on her own  only to bump into a classmate doing the same thing. midranking 2003.0 Shuugaku Ryokou no Susume,https://cdn.anime-planet.com/manga/primary/shuugaku-ryokou-no-susume-1-190x276.jpg?t=1625911546,3.6
Storm Lover,Harem  Romance  Shoujo  School Life  Based on an Otome Game  Based on a Visual Novel Igarashi Yuna is a transfer student in St. Louis High. midranking 2011.0 Storm Lover,https://cdn.anime-planet.com/manga/primary/storm-lover-1-190x276.jpg?t=1625911936,3.6
Natsu no Ashiato,One Shot  Romance  Shoujo The guy I like is an awkward person. Someone who isn't very honest towards the girl he likes… midranking 2013.0 Natsu no Ashiato,https://cdn.anime-planet.com/manga/primary/natsu-no-ashiato-1-190x285.jpg?t=1625912843,3.6
Tengoku ni Ikitakatta Dekisokonai,One Shot  Doujinshi  Psychological  School Life This entry currently doesn't have a synopsis. Check back soon! midranking 2019.0 Tengoku ni Ikitakatta Dekisokonai,https://cdn.anime-planet.com/manga/primary/tengoku-ni-ikitakatta-dekisokonai-1-190x266.jpg?t=1625927314,3.6
Tojikome Chatte mo Iinda yo?,"BL  Yaoi Kenji lives a reclusive life in his room all by himself  and his only pleasure is to meet Julio  a deliveryman at the local supermarket. He spends his days in agony  secretly developing feelings for the cute  friendly  and cheerful figure who always treats him with kindness. One day  however  when Julio comes to his house after work due to a delivery error  Kenji makes an unintentional ""outrageous suggestion"" in the heat of the moment. He fears that his life will now be over  but Julio suddenly says yes to the idea  even calling him ""Master"" and getting really naughty...!? midranking 2020.0 Tojikome Chatte mo Iinda yo?",https://cdn.anime-planet.com/manga/primary/tojikome-chatte-mo-iinda-yo-1-190x273.jpg?t=1625928240,3.6
Tomodachi Kekkon,GL  One Shot  Shounen  Slice of Life  Yuri  Adult Couples  Cohabitation  Mature Romance Seri and Machiru have been living together for seven years ever since they were college students. The two of them discover that their lease renewal is in just two months. Seri  who is quick to fall out of love and in a cycle of finding a new romance and then breaking up one after the other  was happy with her lifestyle with Machiru with whom she was not in a romantic relationship. One day  Machiru is suddenly approached by her boyfriend with a suggestion for her to live with him. At first she's confused by the sudden invitation  but thinking that it might be good to try to experience such a different living situation  she decides to cancel her cohabitation with Seri to live with her boyfriend  but...  midranking 2020.0 Tomodachi Kekkon,https://cdn.anime-planet.com/manga/primary/tomodachi-kekkon-1-190x266.jpg?t=1625930320,3.6
Dakedo Happy Paradise,Comedy  Drama  Reverse Harem  Shoujo  Maids Ruu is having a hard time. Her mother died when she was little  and her father  with whom she had been living  has disappeared without a trace after getting into debt. Ruu is on her own.To make ends meet  she takes a job as a live in maid for a very wealthy household. To Ruu's surprise  the house she ends up working at is the home of three cute brothers  and she already knows one of them! They agree to let Ruu work there because they are often alone and they could use the help. Ruu moves in and works hard as a maid  and they all become very close. But things aren't always smooth sailing. Ruu has a lot of pressure on her because of her father's debts  and three very cute guys to deal with! midranking 2004.0 Dakedo Happy Paradise,https://cdn.anime-planet.com/manga/primary/dakedo-happy-paradise-1-188x300.jpg?t=1625908765,3.6
Kokuin,BL  Drama  Romance  Yaoi  School Life  Mature Themes  Physical Abuse  Sexual Abuse Kouya is a brilliant  yet antisocial  research student at a medical university. He has no need for friends and brushes off even the gentle fellow student Rei  who admires him. But Rei's not the only one interested in Kouya  professor Katase started to make his move and there are very bad rumours about him...   midranking 2008.0 Kokuin,https://cdn.anime-planet.com/manga/primary/kokuin-1-190x271.jpg?t=1625909627,3.6
Chokotto H na Koimonogatari,Romance  Shoujo  Anthologies  School Life Sweet short story of a middle school boy in love with a high school girl. She is meticulous about wanting to know everything about the person she is dating. Her emotion conflict when she meets this middle school boy  who challenges her way of thinking about relationship. The author diligently places the character in a muddled  flustered  and distraught air of insecure emotions. She feels baffled because she can't comprehend why she likes him  even though she knows nothing about him. midranking 2000.0 Chokotto H na Koimonogatari,https://cdn.anime-planet.com/manga/primary/chokotto-h-na-koimonogatari-1-190x295.jpg?t=1625910400,3.6
Violence Jack: Jigoku Machihen,Action  Horror  Seinen  Post apocalyptic  Explicit Sex  Explicit Violence  Mature Themes  Physical Abuse  Sexual Abuse Six months ago  a massive earthquake sunk a massive Japanese city into the ground  burying it from the outside world. The survivors split themselves into three groups: A  with normal salarymen; B  with criminals and lunatics led by the towering Mad Saurus; and C  an all female group. However  once food supplies began to dwindle the once kind men of the A group brutally gang raped the women of the C group  causing the ladies to seal themselves up deep within the ruins. Now  the A group is working towards digging their way to the surface when they unearth Violence Jack  a massive giant. Though the A group wants Jack to help defend them against the B group  he ultimately chooses to protect the C group against all of the others. A bloody civil war approaches   will anyone escape alive? midranking 1989.0 Violence Jack  Jigoku Machihen,https://cdn.anime-planet.com/manga/primary/violence-jack-jigoku-machihen-1-190x269.jpg?t=1625912554,3.6
Shiroi Kageboushi,Comedy  Horror  Mystery  Romance  Shoujo  Collections  Historical  Supernatural  Transfer Students Suzuko Hasebe  a grade 11 student  has been on a consistent transfer from one school to another  due to her father's work  before transferring to a private school. When she arrived  she saw an empty desk sitting by the window of the classroom and was given permission to sit there. No one has sat at that desk for 5 years  and strange things are about to occur. midranking 1976.0 Shiroi Kageboushi,https://cdn.anime-planet.com/manga/primary/shiroi-kageboushi-1-190x297.jpg?t=1625912621,3.6
Arion,Adventure  Drama  Fantasy  Seinen  Gods  Greece  Greek Mythology  Revenge Arion  a young man  is kidnapped by Hades as a child  raised to believe that his mother was blinded by Zeus  and that killing the ruler of Mount Olympus will cure her. midranking 1979.0 Arion,https://cdn.anime-planet.com/manga/primary/arion-1-190x262.jpg?t=1625914077,3.6
Doukyuusei ni Koi wo Shita,"Comedy  Romance  Shoujo  Sports  School Life  Soccer Kohara Sunao  a high school junior who can't approach boys and has never been in love  finds herself sitting  during classes  next to Izumi Aoto  who is cool  silent and scary. By coincidence  they start soccer training together. A ""special lesson for falling in love"" starts between a super tough boy  and an obedient and bright girl! midranking 2016.0 Doukyuusei ni Koi wo Shita",https://cdn.anime-planet.com/manga/primary/doukyuusei-ni-koi-wo-shita-1-190x290.jpg?t=1625917322,3.6
Imasara Fantasy,Action  Fantasy  One Shot  Seinen When given a magic lamp  37 year old Tohru Sugamo wishes for his childhood dream to come true and gains all the powers he thought up once upon a time as a wannabe novelist  but it turns out an eighth grader's ideas aren't the most original   or the kinds of things you'd want causing havoc in your married life. midranking 2017.0 Imasara Fantasy,https://cdn.anime-planet.com/manga/primary/imasara-fantasy-1-190x273.jpg?t=1625918305,3.6
Black Diamond (Shinri FUWA),BL  Drama  Romance  Yaoi  Yaoi Hand Syndrome Yuu is a young and handsome executive  a ruthless businessman and a charming party guest  but at home he’s just a wilful brat. Suffering under the pall of an abusive childhood and a dark family secret  Yuu’s only friend and confidant is his loyal secretary  Asa. Asa is hopelessly smitten with his boss  but no matter the intensity of his devotion  he suppresses it out of obedience. But when Asa’s manipulative university senpai suddenly emerges in the business world  both men must to face up to their pasts and the truth of their relationship. midranking 2011.0 Black Diamond  Shinri FUWA ,https://cdn.anime-planet.com/manga/primary/black-diamond-shinri-fuwa-1-190x271.jpg?t=1625922541,3.6
Oh! My God (ZEHE),Comedy  Manhwa  Webtoons  Full Color  Supernatural Ma Ria is an ordinary office worker until one day  a god appears and fulfills her “earnest” wish. The god promises to stay by her side and grant her a single wish every day until Ria  who has no faith in mankind  learns to love humanity. But when the god grants even her unconscious wishes  a series of unforeseeable events occur—leading to death  disaster  and chaos. Will Maria finally learn how to love humanity or will she destroy the world in the process? midranking 2020.0 Oh! My God  ZEHE ,https://cdn.anime-planet.com/manga/primary/oh-my-god-zehe-1-190x266.jpg?t=1625931130,3.6
"LOVE TRAP I Couldn't Believe How Head Over Heels He Was For Me, But It Was Just A Trap.","Josei  Romance  Based on a Web Novel ""You're so wet... I'll go nice and deep inside you."" ""Ah... we can't... go any further."" Hinako had always dreamed of living on her own. But right after she finally got her wish  for a reason unbeknownst to her  the apartment manager  Harumi  had fallen in love with her at first sight. Although bewildered at first  one ""fateful event"" sparked a change in their relationship  pushing them to cross a line... With his throbbing member  his touch unlocked a waterfall of pleasure. Making love to her most intimate parts over and over  seducing her until she was under his spell... But lurking underneath it all... ""You adorable fool."" Harumi suddenly reveals a different side!? Could it be that he's been harboring a ""dark secret""? midranking 2018.0 LOVE TRAP I Couldn't Believe How Head Over Heels He Was For Me, But It Was Just A Trap.",https://cdn.anime-planet.com/manga/primary/love-trap-i-couldnt-believe-how-head-over-heels-he-was-for-me-but-it-was-just-a-trap-1-285x404.jpg?t=1628027670,3.6
Atashi wa Bambi,Drama  Romance  Shoujo  School Life Mai was constantly picked on in Junior High because of the way she looked. To change all that  she walks into High School with a new look and a new attitude. As she was getting used to school  she falls for her classmate  Sen. But Sen's best friend  Yaezou  tells her to back off because Sen was his! But  knowing Mai  this doesn't stop her. midranking 2001.0 Atashi wa Bambi,https://cdn.anime-planet.com/manga/primary/atashi-wa-bambi-1-190x300.jpg?t=1625909246,3.6
Kurogane no Linebarrels,Action  Drama  Mecha  Romance  Sci Fi  Shounen  Adapted to Anime Fourteen year old Kouichi Hayase’s life has always been a mediocre one  if not dismal. However  those days of being bullied by classmates and escaping to a fantasy of being a hero are put to an end when a certain “accident” bestows on him a girl and a gigantic humanoid robot called “LINEBARREL”. The extraordinary power that Kouichi obtains puts him and everything around him on a sudden rollercoaster ride of battles  intrigues and friendship! During the course of his adventure  the boy starts to learn what life has to offer; he meets new friends  bids farewell to the old ones  but most of all he now has considerable responsibilities and is forced to confront the world around him. midranking 2005.0 Kurogane no Linebarrels,https://cdn.anime-planet.com/manga/primary/kurogane-no-linebarrels-1-190x272.jpg?t=1625908382,3.6
The Sheikh's Ransomed Bride,Josei  Romance  Harlequin  Kidnapping  Middle Eastern  Royalty  Sheikhs  Social Gap  Based on a Novel When researching an ancient sunken ship in the Arabian Sea  Belle is kidnapped by rebels and confined on a small  deserted island! One stormy night  she is rescued by Rafiq  a strong man  who turns out to be the prince of the kingdom of Q'aroum. But Belle is once again locked up   this time in his palace. To her astonishment  Rafiq even demands that she marry him within one week! What's his purpose? The young prince Rafiq has a secret reason for keeping Belle in his palace... midranking 2011.0 The Sheikh's Ransomed Bride,https://cdn.anime-planet.com/manga/primary/the-sheikhs-ransomed-bride-1-190x270.jpg?t=1625911081,3.6
My 990 Thousand Past Lives Help Me,Action  Fantasy  Manhwa  Webtoons  Full Color  Based on a Web Novel As an F Rank hunter  Kang Hyeonjun struggles to make a living in a world where dungeons exist and monsters are real. But after repeatedly failing to pull his weight in raids and being chewed out by fellow party members  his self esteem hits rock bottom. To make matters worse  his girlfriend  who has climbed the ranks during their time together  dumps him on their one year anniversary. When Hyeonjun returns home that night in a drunken haze  he finds himself walking into a dreamscape instead of his humble studio. There  a man claiming to be one of his past lives offers to make him stronger. But as the saying goes  if there’s no pain  there’s no gain. Will Hyeonjun be able to endure multiple trials and finally obtain the strength he so desperately desires? midranking 2021.0 My 990 Thousand Past Lives Help Me,https://cdn.anime-planet.com/manga/primary/my-990-thousand-past-lives-help-me-1-190x277.jpg?t=1625932080,3.6
Household Affairs - Side Stories,Drama  Manhwa  Webtoons  Borderline H  Full Color  Explicit Sex  Mature Themes  Prostitution This entry currently doesn't have a synopsis. Check back soon! midranking 2017.0 Household Affairs   Side Stories,https://cdn.anime-planet.com/manga/primary/household-affairs-side-stories-1-190x274.jpg?t=1625923624,3.6
A Gangster in Drag: Filled with the Boss's Desires,Josei  Romance  Blackmail  Crossdressing  Gangs  Smut  Yakuza Madoka Takura lost both her parents and was brought up in an orphanage  separated from her twin brother Kaoru  who was raised in another city. By chance  the two are reunited at the same college. Madoka is overjoyed to have her brother back  but then one day  Kaoru leaves a large sum of money in Madoka's care and vanishes. The police won't help Madoka search for Kaoru  so Madoka goes to a private detective  only to find that Kaoru was involved with the mafia. Was he killed for knowing too much? Rumors abound. Frustrated with the inaction of the police and the private detective  Madoka cuts her hair  gets a tattoo  and vows to join the Hafu to search for Kaoru herself. But  when the Hafu mafia boss finds out she's a woman  he offers to keep her secret... as long as she'll be his mistress...! midranking 2016.0 A Gangster in Drag  Filled with the Boss's Desires,https://cdn.anime-planet.com/manga/primary/a-gangster-in-drag-filled-with-the-bosss-desires-1-190x269.jpg?t=1625926351,3.6
Good Morning Call,Comedy  Romance  Shoujo  Slice of Life  Roommates  School Life  Adapted to Anime Nao  a cheerful junior high school student  has rented an apartment in the city where she plans to live by herself. However  her plans are promptly ruined when she goes to move in and finds out that her apartment was also rented to Hisashi  a popular yet sometimes distant boy from her school. Things go from bad to worse when Nao and Hisashi discover that they were swindled by their real estate agency; not only is the agency suddenly out of business  but their rent is also 70 000 yen more than what they were originally promised. With no money and nowhere else to live  Nao and Hisashi move in together. Will these two strangers be able to live together or will their conflicting personalities make it impossible? midranking 1997.0 Good Morning Call,https://cdn.anime-planet.com/manga/primary/good-morning-call-1-188x300.jpg?t=1625907854,3.6
Nise no Chigiri,Drama  Reverse Harem  Romance  Shoujo  Historical Mana is an ordinary high school student who somehow travels through time to the Sengoku Jidai  the Warring States Period  and encounters Uesugi Masatora  one of the generals. He decides to protect her  while his rival Takeda Shingen targets her. With Mana knowing the outcome of this war  will she change the future? midranking 2010.0 Nise no Chigiri,https://cdn.anime-planet.com/manga/primary/nise-no-chigiri-1-190x270.jpg?t=1625911273,3.6
Canon no Ato ni,One Shot  Romance  Shoujo Bittersweet  gentle one shot where love is subtly approached. With Pachabel's Canon as backdrop  feelings will gently unfold culminating in a sweet climax. midranking 2015.0 Canon no Ato ni,https://cdn.anime-planet.com/manga/primary/canon-no-ato-ni-1-190x273.jpg?t=1625914142,3.6
Waltz,Action  Drama  Mystery  Shounen  Assassins  Psychological A nameless high school dropout teenager turns into an assassin for hire. He is a complete loner who uses his knife to kill his targets without any emotion or hesitation. He kills anyone who gets in his way whether they be a complete stranger or even the client that hired him in the first place. He meets a man named Iwanishi after one of his jobs goes bad. Iwanishi nicknames him Semi  Cicada  because he apparently talks too much and offers to become his manager  handling the business side of assassination. But it seems like Iwanishi has some secret agenda Semi isn’t aware of. midranking 2009.0 Waltz,https://cdn.anime-planet.com/manga/primary/waltz-1-190x300.jpg?t=1625911036,3.6
The Girl That Wet the Wall,Comedy  Manhwa  Romance  Webtoons  Borderline H  Full Color  Explicit Sex Life is good  if not a bit boring  for Jun kyu  who works as a part time receptionist at a local youth center. One day  a young personal trainer joins the gym... only she’s the girl who took his virginity 6 years ago! midranking 2017.0 The Girl That Wet the Wall,https://cdn.anime-planet.com/manga/primary/the-girl-that-wet-the-wall-1-190x266.jpg?t=1625927601,3.6
Cherry Boy Tiger and Hot-and-Cold Rabbit,"BL  Comedy  Drama  Yaoi Welcome to ""Moon "" an underground dreamworld  read: host club  for rich men to enjoy alcohol  sex  and anonymity.  Workers of moon  aka bunnies  aren't allowed to ask about their customers' private life  but there are no rules against knowing each others'. Bunnies all have their reasons and motivations for staying and working  and just like that  moon is home to an interesting mix of characters  stories  and... relationships? midranking 2018.0 Cherry Boy Tiger and Hot and Cold Rabbit",https://cdn.anime-planet.com/manga/primary/cherry-boy-tiger-and-hot-and-cold-rabbit-1-190x270.jpg?t=1625930658,3.6
Digimon Tamers,"Action  Adventure  Fantasy  Manhua  Sci Fi  Shounen When three Digimon fans Rika  Henry  and our lead Takato suddenly find themselves with real Digimon  they discover a living creature under your care is far harder to deal with than a few pixels on your TV screen. The kids try to be Digimon ""Tamers "" aka Digimon caretakers  but they all seem to have different opinions on what that should entail. Rika thinks Digimon should fight  Henry thinks they should never fight  and Takato...seems to be somewhere in the middle. By the end of volume 1  the formerly polarized Tamers realize that middle paths are starting to open up in front of them. If Henry could compromise  maybe Rika could  too. Being a Tamer isn't just about believing one thing or another. It's about learning and adjusting for the sake of everyone else. But they have a long way to go  and their problems are just beginning. midranking 2004.0 Digimon Tamers",https://cdn.anime-planet.com/manga/primary/digimon-tamers-1-190x283.jpg?t=1625910734,3.6
Mobile Suit Gundam 00,"Action  Drama  Mecha  Sci Fi  Rebellions  Based on an Anime The year is 2307 A.D. Although fossil fuels have been depleted  humanity has obtained a new source of energy to replace them in the form of a large scale solar power generation system based on three huge orbital elevators. However  the benefits of this system are available only to a handful of major powers and their allies. The three orbital elevators belong to three superpower blocs. These are the Union  led by the United States of America; the Human Reform League  led by China  Russia  and India; and the AEU  led by Europe. These superpower blocs continue to play a grand zero sum game for the sake of their own prestige and prosperity. In this world of never ending conflict  a private armed organization appears  dedicated to the elimination of war through armed force. Its name is Celestial Being  and it is in possession of ""Gundam"" mobile suits. With these Gundams  it begins armed intervention into all acts of war. midranking 2007.0 Mobile Suit Gundam 00",https://cdn.anime-planet.com/manga/primary/mobile-suit-gundam-00-1-190x300.jpg?t=1625910827,3.6
Netsu wo Samase!,BL  Yaoi  Collections  School Life Futaba  the loneliest gay student in the world  has a crush on his best friend  Toki. But Toki is straight  and Futaba will never do anything to mess up their friendship... midranking 2007.0 Netsu wo Samase!,https://cdn.anime-planet.com/manga/primary/netsu-wo-samase-1-190x276.jpg?t=1625912476,3.6
MegaMan NT Warrior,Action  Comedy  Sci Fi  Proxy Battles  School Life  Based on a Video Game In the year 200X  the cyber network has spread to the four corners of the planet. Internet activities are supported by characters called NetNavis who reside inside an electronic device  and their users are known as NetOps. Lan Hikari is a young boy who chooses to battle his NetNavi known as MegaMan against others. With his exceptional skills  the Cybernet Criminal Investigations Department takes an interest in Lan and grants him a special license to battle the forces of evil that threaten DenTech City. Together  Lan and MegaMan will fight together to put a stop to the dark organization World Three and other nefarious foes that lurk in the Undernet! midranking 2001.0 MegaMan NT Warrior,https://cdn.anime-planet.com/manga/primary/megaman-nt-warrior-1-190x285.jpg?t=1625908072,3.6
"Yoku Mite, Sensei","BL  Yaoi  School Life This entry currently doesn't have a synopsis. Check back soon! midranking 2015.0 Yoku Mite, Sensei",https://cdn.anime-planet.com/manga/primary/yoku-mite-sensei-1-190x270.jpg?t=1625916116,3.6
Shina Dark,Comedy  Ecchi  Fantasy  Harem  Seinen  Demon King  Adapted to Anime The mysterious island of Shina Dark is home to many secrets  including Satan  the legendary demon lord who has been resting for many years. Known as an unstoppable force that likes nothing more than destroying cities and fondling young girls each night  Satan is feared around the world. So when an eclipse forms the Exoda Ring  causing the demonic island to rise and Satan to be revived  people from across the land send him 1 000 cute girls as a sacrifice. However  there's a catch: Satan not only has no desire to destroy anything  but he also has no interest in groping young girls! As the would be sacrifices are deemed tainted they cannot return home  and must now find a way to live alongside the ‘terrifying' demon lord. However  one question remains: if Satan doesn't exist to destroy  then what exactly is his purpose? midranking 2006.0 Shina Dark,https://cdn.anime-planet.com/manga/primary/shina-dark-1-190x272.jpg?t=1625908015,3.6
